"version_season","season_name","season","episode","day","castaway","vote","voted_out"
"US12","Survivor: Panama",12,8,18,"Shane","Nick","Nick"
"US12","Survivor: Panama",12,8,18,"Cirie","Nick","Nick"
"US12","Survivor: Panama",12,8,18,"Terry","Shane","Nick"
"US12","Survivor: Panama",12,8,18,"Danielle","Nick","Nick"
"US12","Survivor: Panama",12,8,18,"Aras","Nick","Nick"
"US12","Survivor: Panama",12,9,21,"Austin","Aras","Austin"
"US12","Survivor: Panama",12,9,21,"Sally","Aras","Austin"
"US12","Survivor: Panama",12,9,21,"Bruce","Austin","Austin"
"US12","Survivor: Panama",12,9,21,"Courtney","Austin","Austin"
"US12","Survivor: Panama",12,9,21,"Shane","Austin","Austin"
"US12","Survivor: Panama",12,9,21,"Cirie","Austin","Austin"
"US12","Survivor: Panama",12,9,21,"Terry","Aras","Austin"
"US12","Survivor: Panama",12,9,21,"Danielle","Austin","Austin"
"US12","Survivor: Panama",12,9,21,"Aras","Austin","Austin"
"US12","Survivor: Panama",12,10,24,"Sally","Aras","Sally"
"US12","Survivor: Panama",12,10,24,"Bruce","Sally","Sally"
"US12","Survivor: Panama",12,10,24,"Courtney","Sally","Sally"
"US12","Survivor: Panama",12,10,24,"Shane","Sally","Sally"
"US12","Survivor: Panama",12,10,24,"Cirie","Sally","Sally"
"US12","Survivor: Panama",12,10,24,"Terry","Aras","Sally"
"US12","Survivor: Panama",12,10,24,"Danielle","Sally","Sally"
"US12","Survivor: Panama",12,10,24,"Aras","Sally","Sally"
"US12","Survivor: Panama",12,12,30,"Courtney","Aras","Courtney"
"US12","Survivor: Panama",12,12,30,"Shane","Danielle","Courtney"
"US12","Survivor: Panama",12,12,30,"Cirie","Courtney","Courtney"
"US12","Survivor: Panama",12,12,30,"Terry","Aras","Courtney"
"US12","Survivor: Panama",12,12,30,"Danielle","Courtney","Courtney"
"US12","Survivor: Panama",12,12,30,"Aras","Courtney","Courtney"
"US12","Survivor: Panama",12,13,33,"Shane","Danielle","Shane"
"US12","Survivor: Panama",12,13,33,"Cirie","Shane","Shane"
"US12","Survivor: Panama",12,13,33,"Terry","Aras","Shane"
"US12","Survivor: Panama",12,13,33,"Danielle","Shane","Shane"
"US12","Survivor: Panama",12,13,33,"Aras","Shane","Shane"
"US12","Survivor: Panama",12,14,36,"Cirie","Danielle","Cirie"
"US12","Survivor: Panama",12,14,36,"Terry","Cirie","Cirie"
"US12","Survivor: Panama",12,14,36,"Danielle","Cirie","Cirie"
"US12","Survivor: Panama",12,14,36,"Aras","Danielle","Cirie"
"US12","Survivor: Panama",12,14,36,"Cirie",NA,"Cirie"
"US12","Survivor: Panama",12,14,36,"Danielle",NA,"Cirie"
"US12","Survivor: Panama",12,14,36,"Terry",NA,"Cirie"
"US12","Survivor: Panama",12,14,36,"Aras",NA,"Cirie"
"US12","Survivor: Panama",12,15,38,"Terry",NA,"Terry"
"US12","Survivor: Panama",12,15,38,"Danielle","Terry","Terry"
"US12","Survivor: Panama",12,15,38,"Aras",NA,"Terry"
"US13","Survivor: Cook Islands",13,1,3,"Sekou","Sundra","Sekou"
"US13","Survivor: Cook Islands",13,1,3,"Stephannie","Sekou","Sekou"
"US13","Survivor: Cook Islands",13,1,3,"Rebecca","Sekou","Sekou"
"US13","Survivor: Cook Islands",13,1,3,"Nate","Sundra","Sekou"
"US13","Survivor: Cook Islands",13,1,3,"Sundra","Sekou","Sekou"
"US13","Survivor: Cook Islands",13,2,6,"Billy","Ozzy","Billy"
"US13","Survivor: Cook Islands",13,2,6,"Cecilia","Billy","Billy"
"US13","Survivor: Cook Islands",13,2,6,"J.P.","Billy","Billy"
"US13","Survivor: Cook Islands",13,2,6,"Cristina","Billy","Billy"
"US13","Survivor: Cook Islands",13,2,6,"Ozzy","Billy","Billy"
"US13","Survivor: Cook Islands",13,3,8,"Cecilia","Becky","Cecilia"
"US13","Survivor: Cook Islands",13,3,8,"Cao Boi","Cecilia","Cecilia"
"US13","Survivor: Cook Islands",13,3,8,"Jessica","Cecilia","Cecilia"
"US13","Survivor: Cook Islands",13,3,8,"Candice",NA,"Cecilia"
"US13","Survivor: Cook Islands",13,3,8,"Jonathan","Cecilia","Cecilia"
"US13","Survivor: Cook Islands",13,3,8,"Sundra","Becky","Cecilia"
"US13","Survivor: Cook Islands",13,3,8,"Becky","Cecilia","Cecilia"
"US13","Survivor: Cook Islands",13,3,8,"Ozzy","Becky","Cecilia"
"US13","Survivor: Cook Islands",13,3,8,"Yul","Cecilia","Cecilia"
"US13","Survivor: Cook Islands",13,4,11,"J.P.","Stephannie","J.P."
"US13","Survivor: Cook Islands",13,4,11,"Stephannie","J.P.","J.P."
"US13","Survivor: Cook Islands",13,4,11,"Cristina","J.P.","J.P."
"US13","Survivor: Cook Islands",13,4,11,"Brad","J.P.","J.P."
"US13","Survivor: Cook Islands",13,4,11,"Rebecca","J.P.","J.P."
"US13","Survivor: Cook Islands",13,4,11,"Jenny","J.P.","J.P."
"US13","Survivor: Cook Islands",13,4,11,"Nate","Stephannie","J.P."
"US13","Survivor: Cook Islands",13,4,11,"Parvati","J.P.","J.P."
"US13","Survivor: Cook Islands",13,4,11,"Adam","J.P.","J.P."
"US13","Survivor: Cook Islands",13,5,14,"Stephannie","Cristina","Stephannie"
"US13","Survivor: Cook Islands",13,5,14,"Cristina","Stephannie","Stephannie"
"US13","Survivor: Cook Islands",13,5,14,"Brad","Stephannie","Stephannie"
"US13","Survivor: Cook Islands",13,5,14,"Rebecca","Stephannie","Stephannie"
"US13","Survivor: Cook Islands",13,5,14,"Jenny","Stephannie","Stephannie"
"US13","Survivor: Cook Islands",13,5,14,"Nate","Stephannie","Stephannie"
"US13","Survivor: Cook Islands",13,5,14,"Parvati","Stephannie","Stephannie"
"US13","Survivor: Cook Islands",13,5,14,"Adam","Stephannie","Stephannie"
"US13","Survivor: Cook Islands",13,6,15,"Cao Boi","Candice","Cao Boi"
"US13","Survivor: Cook Islands",13,6,15,"Jessica","Jonathan","Cao Boi"
"US13","Survivor: Cook Islands",13,6,15,"Candice","Cao Boi","Cao Boi"
"US13","Survivor: Cook Islands",13,6,15,"Jonathan","Cao Boi","Cao Boi"
"US13","Survivor: Cook Islands",13,6,15,"Sundra","Cao Boi","Cao Boi"
"US13","Survivor: Cook Islands",13,6,15,"Becky","Cao Boi","Cao Boi"
"US13","Survivor: Cook Islands",13,6,15,"Ozzy","Cao Boi","Cao Boi"
"US13","Survivor: Cook Islands",13,6,15,"Yul","Cao Boi","Cao Boi"
"US13","Survivor: Cook Islands",13,6,15,"Cristina","Jenny","Cristina"
"US13","Survivor: Cook Islands",13,6,15,"Brad","Jenny","Cristina"
"US13","Survivor: Cook Islands",13,6,15,"Rebecca","Cristina","Cristina"
"US13","Survivor: Cook Islands",13,6,15,"Jenny","Cristina","Cristina"
"US13","Survivor: Cook Islands",13,6,15,"Nate",NA,"Cristina"
"US13","Survivor: Cook Islands",13,6,15,"Parvati","Cristina","Cristina"
"US13","Survivor: Cook Islands",13,6,15,"Adam","Cristina","Cristina"
"US13","Survivor: Cook Islands",13,8,18,"Jessica","Jonathan","Jessica"
"US13","Survivor: Cook Islands",13,8,18,"Candice","Jessica","Jessica"
"US13","Survivor: Cook Islands",13,8,18,"Jonathan","Jessica","Jessica"
"US13","Survivor: Cook Islands",13,8,18,"Sundra","Jessica","Jessica"
"US13","Survivor: Cook Islands",13,8,18,"Becky","Jessica","Jessica"
"US13","Survivor: Cook Islands",13,8,18,"Ozzy","Jessica","Jessica"
"US13","Survivor: Cook Islands",13,8,18,"Yul","Jessica","Jessica"
"US13","Survivor: Cook Islands",13,9,21,"Brad","Jonathan","Brad"
"US13","Survivor: Cook Islands",13,9,21,"Rebecca","Brad","Brad"
"US13","Survivor: Cook Islands",13,9,21,"Jenny","Brad","Brad"
"US13","Survivor: Cook Islands",13,9,21,"Nate","Brad","Brad"
"US13","Survivor: Cook Islands",13,9,21,"Candice","Brad","Brad"
"US13","Survivor: Cook Islands",13,9,21,"Jonathan","Brad","Brad"
"US13","Survivor: Cook Islands",13,9,21,"Parvati","Brad","Brad"
"US13","Survivor: Cook Islands",13,9,21,"Adam","Brad","Brad"
"US13","Survivor: Cook Islands",13,10,24,"Rebecca","Jonathan","Rebecca"
"US13","Survivor: Cook Islands",13,10,24,"Jenny","Rebecca","Rebecca"
"US13","Survivor: Cook Islands",13,10,24,"Nate","Rebecca","Rebecca"
"US13","Survivor: Cook Islands",13,10,24,"Candice","Rebecca","Rebecca"
"US13","Survivor: Cook Islands",13,10,24,"Jonathan","Rebecca","Rebecca"
"US13","Survivor: Cook Islands",13,10,24,"Parvati","Rebecca","Rebecca"
"US13","Survivor: Cook Islands",13,10,24,"Adam","Rebecca","Rebecca"
"US13","Survivor: Cook Islands",13,10,24,"Jenny","Jonathan","Jenny"
"US13","Survivor: Cook Islands",13,10,24,"Nate","Jonathan","Jenny"
"US13","Survivor: Cook Islands",13,10,24,"Candice","Jenny","Jenny"
"US13","Survivor: Cook Islands",13,10,24,"Jonathan","Jenny","Jenny"
"US13","Survivor: Cook Islands",13,10,24,"Parvati","Jenny","Jenny"
"US13","Survivor: Cook Islands",13,10,24,"Adam","Jenny","Jenny"
"US13","Survivor: Cook Islands",13,11,27,"Nate","Yul","Nate"
"US13","Survivor: Cook Islands",13,11,27,"Candice","Yul","Nate"
"US13","Survivor: Cook Islands",13,11,27,"Jonathan","Nate","Nate"
"US13","Survivor: Cook Islands",13,11,27,"Parvati","Yul","Nate"
"US13","Survivor: Cook Islands",13,11,27,"Adam","Yul","Nate"
"US13","Survivor: Cook Islands",13,11,27,"Sundra","Nate","Nate"
"US13","Survivor: Cook Islands",13,11,27,"Becky","Nate","Nate"
"US13","Survivor: Cook Islands",13,11,27,"Ozzy","Nate","Nate"
"US13","Survivor: Cook Islands",13,11,27,"Yul","Nate","Nate"
"US13","Survivor: Cook Islands",13,12,30,"Candice","Jonathan","Candice"
"US13","Survivor: Cook Islands",13,12,30,"Jonathan","Candice","Candice"
"US13","Survivor: Cook Islands",13,12,30,"Parvati","Jonathan","Candice"
"US13","Survivor: Cook Islands",13,12,30,"Adam","Jonathan","Candice"
"US13","Survivor: Cook Islands",13,12,30,"Sundra","Candice","Candice"
"US13","Survivor: Cook Islands",13,12,30,"Becky","Candice","Candice"
"US13","Survivor: Cook Islands",13,12,30,"Ozzy","Candice","Candice"
"US13","Survivor: Cook Islands",13,12,30,"Yul","Candice","Candice"
"US13","Survivor: Cook Islands",13,13,33,"Jonathan","Adam","Jonathan"
"US13","Survivor: Cook Islands",13,13,33,"Parvati","Jonathan","Jonathan"
"US13","Survivor: Cook Islands",13,13,33,"Adam","Jonathan","Jonathan"
"US13","Survivor: Cook Islands",13,13,33,"Sundra","Jonathan","Jonathan"
"US13","Survivor: Cook Islands",13,13,33,"Becky","Jonathan","Jonathan"
"US13","Survivor: Cook Islands",13,13,33,"Ozzy","Jonathan","Jonathan"
"US13","Survivor: Cook Islands",13,13,33,"Yul","Jonathan","Jonathan"
"US13","Survivor: Cook Islands",13,14,36,"Parvati","Sundra","Parvati"
"US13","Survivor: Cook Islands",13,14,36,"Adam","Sundra","Parvati"
"US13","Survivor: Cook Islands",13,14,36,"Sundra","Parvati","Parvati"
"US13","Survivor: Cook Islands",13,14,36,"Becky","Parvati","Parvati"
"US13","Survivor: Cook Islands",13,14,36,"Ozzy","Parvati","Parvati"
"US13","Survivor: Cook Islands",13,14,36,"Yul","Parvati","Parvati"
"US13","Survivor: Cook Islands",13,15,37,"Adam","Yul","Adam"
"US13","Survivor: Cook Islands",13,15,37,"Sundra","Adam","Adam"
"US13","Survivor: Cook Islands",13,15,37,"Becky","Adam","Adam"
"US13","Survivor: Cook Islands",13,15,37,"Ozzy","Adam","Adam"
"US13","Survivor: Cook Islands",13,15,37,"Yul","Adam","Adam"
"US13","Survivor: Cook Islands",13,15,38,"Sundra","Becky","Sundra"
"US13","Survivor: Cook Islands",13,15,38,"Becky","Sundra","Sundra"
"US13","Survivor: Cook Islands",13,15,38,"Ozzy","Becky","Sundra"
"US13","Survivor: Cook Islands",13,15,38,"Yul","Sundra","Sundra"
"US13","Survivor: Cook Islands",13,15,38,"Sundra",NA,"Sundra"
"US13","Survivor: Cook Islands",13,15,38,"Becky",NA,"Sundra"
"US13","Survivor: Cook Islands",13,15,38,"Ozzy",NA,"Sundra"
"US13","Survivor: Cook Islands",13,15,38,"Yul",NA,"Sundra"
"US14","Survivor: Fiji",14,1,3,"Jessica","Rita","Jessica"
"US14","Survivor: Fiji",14,1,3,"Erica","Yau-Man","Jessica"
"US14","Survivor: Fiji",14,1,3,"Sylvia",NA,"Jessica"
"US14","Survivor: Fiji",14,1,3,"Rita","Jessica","Jessica"
"US14","Survivor: Fiji",14,1,3,"Anthony","Jessica","Jessica"
"US14","Survivor: Fiji",14,1,3,"Rocky","Mookie","Jessica"
"US14","Survivor: Fiji",14,1,3,"Michelle","Jessica","Jessica"
"US14","Survivor: Fiji",14,1,3,"Mookie","Jessica","Jessica"
"US14","Survivor: Fiji",14,1,3,"Yau-Man","Jessica","Jessica"
"US14","Survivor: Fiji",14,1,3,"Earl","Jessica","Jessica"
"US14","Survivor: Fiji",14,2,6,"Erica","Sylvia","Erica"
"US14","Survivor: Fiji",14,2,6,"Sylvia","Erica","Erica"
"US14","Survivor: Fiji",14,2,6,"Rita","Erica","Erica"
"US14","Survivor: Fiji",14,2,6,"Anthony","Sylvia","Erica"
"US14","Survivor: Fiji",14,2,6,"Rocky","Erica","Erica"
"US14","Survivor: Fiji",14,2,6,"Michelle","Erica","Erica"
"US14","Survivor: Fiji",14,2,6,"Mookie","Erica","Erica"
"US14","Survivor: Fiji",14,2,6,"Yau-Man","Erica","Erica"
"US14","Survivor: Fiji",14,2,6,"Earl",NA,"Erica"
"US14","Survivor: Fiji",14,3,8,"Sylvia","Anthony","Sylvia"
"US14","Survivor: Fiji",14,3,8,"Rita","Earl","Sylvia"
"US14","Survivor: Fiji",14,3,8,"Anthony","Sylvia","Sylvia"
"US14","Survivor: Fiji",14,3,8,"Rocky","Anthony","Sylvia"
"US14","Survivor: Fiji",14,3,8,"Michelle","Sylvia","Sylvia"
"US14","Survivor: Fiji",14,3,8,"Mookie","Anthony","Sylvia"
"US14","Survivor: Fiji",14,3,8,"Yau-Man","Sylvia","Sylvia"
"US14","Survivor: Fiji",14,3,8,"Earl","Sylvia","Sylvia"
"US14","Survivor: Fiji",14,4,11,"Liliana","Cassandra","Liliana"
"US14","Survivor: Fiji",14,4,11,"Lisi","Liliana","Liliana"
"US14","Survivor: Fiji",14,4,11,"Edgardo","Liliana","Liliana"
"US14","Survivor: Fiji",14,4,11,"Alex","Liliana","Liliana"
"US14","Survivor: Fiji",14,4,11,"Stacy","Liliana","Liliana"
"US14","Survivor: Fiji",14,4,11,"Boo","Liliana","Liliana"
"US14","Survivor: Fiji",14,4,11,"Dreamz","Liliana","Liliana"
"US14","Survivor: Fiji",14,4,11,"Cassandra","Lisi","Liliana"
"US14","Survivor: Fiji",14,5,14,"Rita","Anthony","Rita"
"US14","Survivor: Fiji",14,5,14,"Anthony","Rita","Rita"
"US14","Survivor: Fiji",14,5,14,"Rocky","Rita","Rita"
"US14","Survivor: Fiji",14,5,14,"Michelle","Anthony","Rita"
"US14","Survivor: Fiji",14,5,14,"Mookie","Rita","Rita"
"US14","Survivor: Fiji",14,5,14,"Yau-Man","Rita","Rita"
"US14","Survivor: Fiji",14,5,14,"Earl","Rita","Rita"
"US14","Survivor: Fiji",14,6,16,"Anthony","Rocky","Anthony"
"US14","Survivor: Fiji",14,6,16,"Rocky","Anthony","Anthony"
"US14","Survivor: Fiji",14,6,16,"Lisi",NA,"Anthony"
"US14","Survivor: Fiji",14,6,16,"Edgardo","Anthony","Anthony"
"US14","Survivor: Fiji",14,6,16,"Mookie","Anthony","Anthony"
"US14","Survivor: Fiji",14,6,16,"Alex","Anthony","Anthony"
"US14","Survivor: Fiji",14,6,16,"Dreamz","Anthony","Anthony"
"US14","Survivor: Fiji",14,7,19,"Rocky","Lisi","Rocky"
"US14","Survivor: Fiji",14,7,19,"Lisi","Rocky","Rocky"
"US14","Survivor: Fiji",14,7,19,"Edgardo","Rocky","Rocky"
"US14","Survivor: Fiji",14,7,19,"Mookie","Lisi","Rocky"
"US14","Survivor: Fiji",14,7,19,"Alex","Rocky","Rocky"
"US14","Survivor: Fiji",14,7,19,"Dreamz","Rocky","Rocky"
"US14","Survivor: Fiji",14,8,21,"Lisi","Dreamz","Lisi"
"US14","Survivor: Fiji",14,8,21,"Edgardo","Lisi","Lisi"
"US14","Survivor: Fiji",14,8,21,"Mookie","Lisi","Lisi"
"US14","Survivor: Fiji",14,8,21,"Alex","Lisi","Lisi"
"US14","Survivor: Fiji",14,8,21,"Dreamz","Lisi","Lisi"
"US14","Survivor: Fiji",14,9,24,"Michelle","Stacy","Michelle"
"US14","Survivor: Fiji",14,9,24,"Edgardo",NA,"Michelle"
"US14","Survivor: Fiji",14,9,24,"Mookie","Stacy","Michelle"
"US14","Survivor: Fiji",14,9,24,"Alex","Michelle","Michelle"
"US14","Survivor: Fiji",14,9,24,"Stacy","Michelle","Michelle"
"US14","Survivor: Fiji",14,9,24,"Boo",NA,"Michelle"
"US14","Survivor: Fiji",14,9,24,"Yau-Man",NA,"Michelle"
"US14","Survivor: Fiji",14,9,24,"Dreamz","Michelle","Michelle"
"US14","Survivor: Fiji",14,9,24,"Cassandra",NA,"Michelle"
"US14","Survivor: Fiji",14,9,24,"Earl",NA,"Michelle"
"US14","Survivor: Fiji",14,10,27,"Edgardo","Cassandra","Edgardo"
"US14","Survivor: Fiji",14,10,27,"Mookie","Cassandra","Edgardo"
"US14","Survivor: Fiji",14,10,27,"Alex","Cassandra","Edgardo"
"US14","Survivor: Fiji",14,10,27,"Stacy","Edgardo","Edgardo"
"US14","Survivor: Fiji",14,10,27,"Boo","Edgardo","Edgardo"
"US14","Survivor: Fiji",14,10,27,"Yau-Man","Edgardo","Edgardo"
"US14","Survivor: Fiji",14,10,27,"Dreamz","Mookie","Edgardo"
"US14","Survivor: Fiji",14,10,27,"Cassandra","Edgardo","Edgardo"
"US14","Survivor: Fiji",14,10,27,"Earl","Edgardo","Edgardo"
"US14","Survivor: Fiji",14,11,30,"Mookie","Boo","Mookie"
"US14","Survivor: Fiji",14,11,30,"Alex","Mookie","Mookie"
"US14","Survivor: Fiji",14,11,30,"Stacy","Alex","Mookie"
"US14","Survivor: Fiji",14,11,30,"Boo","Mookie","Mookie"
"US14","Survivor: Fiji",14,11,30,"Yau-Man","Alex","Mookie"
"US14","Survivor: Fiji",14,11,30,"Dreamz","Mookie","Mookie"
"US14","Survivor: Fiji",14,11,30,"Cassandra","Mookie","Mookie"
"US14","Survivor: Fiji",14,11,30,"Earl","Alex","Mookie"
"US14","Survivor: Fiji",14,12,33,"Alex","Yau-Man","Alex"
"US14","Survivor: Fiji",14,12,33,"Stacy","Alex","Alex"
"US14","Survivor: Fiji",14,12,33,"Boo","Alex","Alex"
"US14","Survivor: Fiji",14,12,33,"Yau-Man","Alex","Alex"
"US14","Survivor: Fiji",14,12,33,"Dreamz","Alex","Alex"
"US14","Survivor: Fiji",14,12,33,"Cassandra","Alex","Alex"
"US14","Survivor: Fiji",14,12,33,"Earl","Alex","Alex"
"US14","Survivor: Fiji",14,13,36,"Stacy","Yau-Man","Stacy"
"US14","Survivor: Fiji",14,13,36,"Boo","Yau-Man","Stacy"
"US14","Survivor: Fiji",14,13,36,"Yau-Man","Stacy","Stacy"
"US14","Survivor: Fiji",14,13,36,"Dreamz","Yau-Man","Stacy"
"US14","Survivor: Fiji",14,13,36,"Cassandra","Yau-Man","Stacy"
"US14","Survivor: Fiji",14,13,36,"Earl","Stacy","Stacy"
"US14","Survivor: Fiji",14,14,37,"Boo","Dreamz","Boo"
"US14","Survivor: Fiji",14,14,37,"Yau-Man","Boo","Boo"
"US14","Survivor: Fiji",14,14,37,"Dreamz","Boo","Boo"
"US14","Survivor: Fiji",14,14,37,"Cassandra","Boo","Boo"
"US14","Survivor: Fiji",14,14,37,"Earl","Boo","Boo"
"US14","Survivor: Fiji",14,14,38,"Yau-Man","Cassandra","Yau-Man"
"US14","Survivor: Fiji",14,14,38,"Dreamz","Yau-Man","Yau-Man"
"US14","Survivor: Fiji",14,14,38,"Cassandra","Yau-Man","Yau-Man"
"US14","Survivor: Fiji",14,14,38,"Earl","Yau-Man","Yau-Man"
"US15","Survivor: China",15,1,3,"Chicken","Ashley","Chicken"
"US15","Survivor: China",15,1,3,"Ashley","Peih-Gee","Chicken"
"US15","Survivor: China",15,1,3,"Dave","Ashley","Chicken"
"US15","Survivor: China",15,1,3,"Sherea","Chicken","Chicken"
"US15","Survivor: China",15,1,3,"Jaime","Chicken","Chicken"
"US15","Survivor: China",15,1,3,"Frosti","Chicken","Chicken"
"US15","Survivor: China",15,1,3,"Erik","Chicken","Chicken"
"US15","Survivor: China",15,1,3,"Peih-Gee","Chicken","Chicken"
"US15","Survivor: China",15,2,6,"Ashley","Dave","Ashley"
"US15","Survivor: China",15,2,6,"Dave","Ashley","Ashley"
"US15","Survivor: China",15,2,6,"Sherea","Ashley","Ashley"
"US15","Survivor: China",15,2,6,"Jaime","Ashley","Ashley"
"US15","Survivor: China",15,2,6,"Frosti","Ashley","Ashley"
"US15","Survivor: China",15,2,6,"Erik","Ashley","Ashley"
"US15","Survivor: China",15,2,6,"Peih-Gee","Ashley","Ashley"
"US15","Survivor: China",15,3,9,"Leslie","Jean-Robert","Leslie"
"US15","Survivor: China",15,3,9,"Aaron","Leslie","Leslie"
"US15","Survivor: China",15,3,9,"Jean-Robert","Leslie","Leslie"
"US15","Survivor: China",15,3,9,"James","Leslie","Leslie"
"US15","Survivor: China",15,3,9,"Denise","Leslie","Leslie"
"US15","Survivor: China",15,3,9,"Amanda","Leslie","Leslie"
"US15","Survivor: China",15,3,9,"Courtney","Jean-Robert","Leslie"
"US15","Survivor: China",15,3,9,"Todd","Leslie","Leslie"
"US15","Survivor: China",15,4,12,"Dave","Sherea","Dave"
"US15","Survivor: China",15,4,12,"Sherea","Dave","Dave"
"US15","Survivor: China",15,4,12,"Jaime","Dave","Dave"
"US15","Survivor: China",15,4,12,"Frosti","Dave","Dave"
"US15","Survivor: China",15,4,12,"Erik","Dave","Dave"
"US15","Survivor: China",15,4,12,"Peih-Gee","Dave","Dave"
"US15","Survivor: China",15,5,15,"Aaron","James","Aaron"
"US15","Survivor: China",15,5,15,"Jaime","Aaron","Aaron"
"US15","Survivor: China",15,5,15,"James","Peih-Gee","Aaron"
"US15","Survivor: China",15,5,15,"Erik","Aaron","Aaron"
"US15","Survivor: China",15,5,15,"Peih-Gee","Aaron","Aaron"
"US15","Survivor: China",15,6,18,"Sherea","Jean-Robert","Sherea"
"US15","Survivor: China",15,6,18,"Jean-Robert","Sherea","Sherea"
"US15","Survivor: China",15,6,18,"Frosti","Sherea","Sherea"
"US15","Survivor: China",15,6,18,"Denise","Sherea","Sherea"
"US15","Survivor: China",15,6,18,"Amanda","Sherea","Sherea"
"US15","Survivor: China",15,6,18,"Courtney","Jean-Robert","Sherea"
"US15","Survivor: China",15,6,18,"Todd","Sherea","Sherea"
"US15","Survivor: China",15,7,21,"Jaime","Jean-Robert","Jaime"
"US15","Survivor: China",15,7,21,"Jean-Robert","Jaime","Jaime"
"US15","Survivor: China",15,7,21,"Frosti","Jaime","Jaime"
"US15","Survivor: China",15,7,21,"James","Jaime","Jaime"
"US15","Survivor: China",15,7,21,"Erik","Jean-Robert","Jaime"
"US15","Survivor: China",15,7,21,"Peih-Gee","Jean-Robert","Jaime"
"US15","Survivor: China",15,7,21,"Denise","Jaime","Jaime"
"US15","Survivor: China",15,7,21,"Amanda","Jaime","Jaime"
"US15","Survivor: China",15,7,21,"Courtney","Jaime","Jaime"
"US15","Survivor: China",15,7,21,"Todd","Jaime","Jaime"
"US15","Survivor: China",15,8,24,"Jean-Robert","James","Jean-Robert"
"US15","Survivor: China",15,8,24,"Frosti","Jean-Robert","Jean-Robert"
"US15","Survivor: China",15,8,24,"James","Jean-Robert","Jean-Robert"
"US15","Survivor: China",15,8,24,"Erik","James","Jean-Robert"
"US15","Survivor: China",15,8,24,"Peih-Gee","James","Jean-Robert"
"US15","Survivor: China",15,8,24,"Denise","Peih-Gee","Jean-Robert"
"US15","Survivor: China",15,8,24,"Amanda","Jean-Robert","Jean-Robert"
"US15","Survivor: China",15,8,24,"Courtney","Jean-Robert","Jean-Robert"
"US15","Survivor: China",15,8,24,"Todd","Jean-Robert","Jean-Robert"
"US15","Survivor: China",15,9,27,"Frosti","Erik","Frosti"
"US15","Survivor: China",15,9,27,"James","Frosti","Frosti"
"US15","Survivor: China",15,9,27,"Erik","Frosti","Frosti"
"US15","Survivor: China",15,9,27,"Peih-Gee","Frosti","Frosti"
"US15","Survivor: China",15,9,27,"Denise","Frosti","Frosti"
"US15","Survivor: China",15,9,27,"Amanda","Frosti","Frosti"
"US15","Survivor: China",15,9,27,"Courtney","Frosti","Frosti"
"US15","Survivor: China",15,9,27,"Todd","Frosti","Frosti"
"US15","Survivor: China",15,11,30,"James","Peih-Gee","James"
"US15","Survivor: China",15,11,30,"Erik","James","James"
"US15","Survivor: China",15,11,30,"Peih-Gee","Todd","James"
"US15","Survivor: China",15,11,30,"Denise","James","James"
"US15","Survivor: China",15,11,30,"Amanda","James","James"
"US15","Survivor: China",15,11,30,"Courtney","James","James"
"US15","Survivor: China",15,11,30,"Todd","James","James"
"US15","Survivor: China",15,12,33,"Erik","Todd","Erik"
"US15","Survivor: China",15,12,33,"Peih-Gee","Todd","Erik"
"US15","Survivor: China",15,12,33,"Denise","Erik","Erik"
"US15","Survivor: China",15,12,33,"Amanda","Erik","Erik"
"US15","Survivor: China",15,12,33,"Courtney","Erik","Erik"
"US15","Survivor: China",15,12,33,"Todd","Erik","Erik"
"US15","Survivor: China",15,13,36,"Peih-Gee","Todd","Peih-Gee"
"US15","Survivor: China",15,13,36,"Denise","Peih-Gee","Peih-Gee"
"US15","Survivor: China",15,13,36,"Amanda","Peih-Gee","Peih-Gee"
"US15","Survivor: China",15,13,36,"Courtney","Peih-Gee","Peih-Gee"
"US15","Survivor: China",15,13,36,"Todd","Peih-Gee","Peih-Gee"
"US15","Survivor: China",15,14,38,"Denise","Todd","Denise"
"US15","Survivor: China",15,14,38,"Amanda","Denise","Denise"
"US15","Survivor: China",15,14,38,"Courtney","Denise","Denise"
"US15","Survivor: China",15,14,38,"Todd","Denise","Denise"
"US16","Survivor: Micronesia",16,1,3,"Jonny Fairplay","Ozzy","Jonny Fairplay"
"US16","Survivor: Micronesia",16,1,3,"Ami","Jonny Fairplay","Jonny Fairplay"
"US16","Survivor: Micronesia",16,1,3,"Eliza","Jonny Fairplay","Jonny Fairplay"
"US16","Survivor: Micronesia",16,1,3,"Cirie","Jonny Fairplay","Jonny Fairplay"
"US16","Survivor: Micronesia",16,1,3,"Jonathan","Jonny Fairplay","Jonny Fairplay"
"US16","Survivor: Micronesia",16,1,3,"Parvati","Jonny Fairplay","Jonny Fairplay"
"US16","Survivor: Micronesia",16,1,3,"Ozzy","Jonny Fairplay","Jonny Fairplay"
"US16","Survivor: Micronesia",16,1,3,"Yau-Man","Jonny Fairplay","Jonny Fairplay"
"US16","Survivor: Micronesia",16,1,3,"James","Jonny Fairplay","Jonny Fairplay"
"US16","Survivor: Micronesia",16,1,3,"Amanda","Jonny Fairplay","Jonny Fairplay"
"US16","Survivor: Micronesia",16,2,6,"Mary","Tracy","Mary"
"US16","Survivor: Micronesia",16,2,6,"Mikey B","Chet","Mary"
"US16","Survivor: Micronesia",16,2,6,"Joel","Tracy","Mary"
